,Ticker,Name,Exchange,Category Name,Country
68224,INDUSFILA.BO,Indus Fila Limited,BSE,,India
68228,GUJFISC.BO,GUJARAT FISCON LTD.,BSE,,India
68233,GINNIFILA-EQ.NS,GINNI FILAMENTS LIMITED,NSI,,India
68243,SAHLIBHFI.BO,Shalibhadra Finance Limited,BSE,,India
68249,GICHSGFIN.BO,GIC HOUSING FINANCE LTD.,BSE,,India
68262,COSMOFILMS.BO,Cosmo Films Limited,BSE,,India
68268,GUJSTATFIN-BT.NS,GUJARAT STATE FINANCIAL CORPORA,NSI,,India
68269,FILATEX.NS,Filatex India Limited,NSI,Textile Industrial,India
68274,GANDLEA.BO,GANDHINAGAR LEASING & FINANCE,BSE,,India
68275,LIBORDFIN.BO,LIBORD FINANCE LTD,BSE,,India
68276,TCIFINANCE.NS,TCI Finance Limited,NSI,Credit Services,India
68284,NAHARPOLY.NS,Nahar Poly Films Limited,NSI,Packaging & Containers,India
68285,NGRJFIN-B.BO,NAGARJUNA FINANCE LTD.,BSE,,India
68288,SAKTHIFIN.BO,SAKTHI FINANCE LTD.,BSE,,India
68290,M3GLOBAL.BO,NIYOGIN FINTECH LIMITED,BSE,,India
68292,SANCF.BO,SANCHAY FINVEST LTD.,BSE,,India
68293,GOLDLEG.BO,Golden Legand Leasing and Finance Limited,BSE,,India
68296,PFS.BO,PTC INDIA FINANCIAL SERVICES L,BSE,,India
68297,FINANTECH-EQ.NS,FINANCIAL TECHNOLOGIES (INDIA),NSI,,India
68299,SRESTHA.BO,Srestha Finvest Limited,BSE,,India
68305,PBFL.BO,P. B. Films Limited,BSE,,India
68307,NITINFIRE.NS,Nitin Fire Protection Industries Limited,NSI,Security & Protection Services,India
68314,PFC-EQ.NS,POWER FINANCE CORPORATION LIMIT,NSI,,India
68323,RAHILIN.BO,RAHIL INVESTMENT & FINANCE LTD,BSE,,India
68324,RAJATH.BO,RAJATH FINANCE LIMITED,BSE,,India
68325,MMLF.BO,MONEY MASTERS LEASING & FINANC,BSE,,India
68331,FINANTECH6.BO,FINANTECH6.BO,BSE,,India
68332,GICHSGFIN-EQ.NS,GIC HOUSING FINANCE LIMITED,NSI,,India
68335,PMCFIN.BO,PMC FINCORP LIMITED,BSE,,India
68337,MUDITFN.BO,Mudit Finlease Ltd.,BSE,,India
68355,GLFL.BO,Gujarat Lease Financing Limited,BSE,,India
68357,TCFCFINQ.BO,TCFC Finance Ltd.,BSE,,India
68373,MOTILALOFS.NS,Motilal Oswal Financial Services Limited,NSI,Asset Management,India
68375,NATFIT.BO,NATIONAL FITTINGS LIMITED,BSE,,India
68378,BAJRFIN.BO,BAJRANG FINANCE LTD.,BSE,,India
68382,GANONTR.BO,GANON TRADING FINANCE CO.LTD.,BSE,,India
68384,PROLINSO.BO,PROLINE SOFTWARE & FINANCE LTD,BSE,,India
68387,IFINSER.BO,INTERACTIVE FINANCIAL SERVICES,BSE,,India
68428,PUSHPA.BO,PUSHPANJALI FLORICULTURE LTD.,BSE,,India
68429,PURITY.BO,Purity Flex Pack Ltd,BSE,,India
68447,NAVINFLUOR-EQ.NS,NAVIN FLUORINE INT INR2,NSI,,India
68454,GUJFLUORO6.BO,GUJFLUORO6.BO,BSE,,India
68469,GUJFLUORO.BO,Gujarat Fluorochemicals Limited,BSE,,India
68471,NATFLASK.BO,NATIONAL FLASK INDUSTRIES LTD.,BSE,,India
68479,FLEXITUFF.BO,FLEXITUFF INTERNATIONAL LTD.,BSE,,India
68492,FLUIDOM.BO,Fluidomat Ltd.,BSE,,India
68496,MAYURFL.BO,MAYUR FLOORINGS LTD.,BSE,,India
68499,FLFININ.BO,PL FINANCE & INVESTMENT LTD.,BSE,,India
68502,FLORENCE.BO,FLORENCE INVESTECH LIMITED,BSE,,India
68508,NAVINFLUOR.BO,NAVIN FLUORINE INTERNATIONAL L,BSE,,India
68510,FLEXFO.BO,Flex Foods Ltd.,BSE,,India
68518,KUBERFL.BO,KUBER FLORITECH LTD.,BSE,,India
68520,GUJFLUORO.NS,Gujarat Fluorochemicals Limited,NSI,Chemicals - Major Diversified,India
68523,HINFLUR.BO,Hindustan Fluorocarbons Ltd.,BSE,,India
68531,PRMRVNY-B.BO,PREMIER VINYL FLOORING LTD.,BSE,,India
68532,FLORATX.BO,Flora Textiles Ltd,BSE,,India
68543,NAVINFLUOR.NS,Navin Fluorine International Limited,NSI,Chemicals - Major Diversified,India
68555,ENJNATF.BO,ENJAYES NATURAL FLAVOURS LTD.,BSE,,India
68560,HRBFLOR.BO,HRB FLORICULTURE LTD.,BSE,,India
68561,GUJNFLY.BO,Gujarat Narmada Flyash Company Limited,BSE,,India
68563,FLEXITUFF.NS,Flexituff International Limited,NSI,Rubber & Plastics,India
68571,FLEETWL.BO,FLEETWELD (INDIA) LTD.,BSE,,India
68597,LTMFXTG-MF.NS,L&T MUTUAL FUND FMP GRWT OPT 03,NSI,,India
68599,FMNL.NS,Future Market Networks Limited,NSI,Property Management,India
68616,FMEC.BO,F MEC INTERNATIONAL FINANCIAL,BSE,,India
68619,FMNL-EQ.NS,FUTURE MKT NETWORK INR10,NSI,,India
68627,FMNL.BO,FUTURE MARKET NETWORKS LTD.,BSE,,India
68692,SYNCOMF.BO,SYNCOM FORMULATIONS (INDIA) LT,BSE,,India
68693,SYNCOM.BO,Syncom Formulations India Ltd,BSE,,India
68695,SPECFOOD.BO,Spectrum Foods Ltd.,BSE,,India
68696,SITASHREE.BO,Sita Shree Food Products Ltd.,BSE,,India
68697,SGFL.NS,Shree Ganesh Forgings Limited,NSI,Metal Fabrication,India
68699,RJKMRFR.BO,Rajkumar Forge Ltd.,BSE,,India
68701,RAINBOWF.BO,Rainbow Foundations Limited,BSE,,India
68702,PGFOILQ.BO,P G Foils Limited,BSE,,India
68705,NBFOOT.BO,NB Footwear Limited,BSE,,India
68706,MMFL.NS,MM Forgings Limited,NSI,Metal Fabrication,India
68712,HINDUJAFO.BO,Hinduja Foundries Limited,BSE,,India
68725,FOSECOIND.NS,Foseco India Limited,NSI,Chemicals - Major Diversified,India
68728,FORTIS.NS,Fortis Healthcare Limited,NSI,Hospitals,India
68729,FORTIS.BO,Fortis Healthcare Limited,BSE,,India
68730,FORTIS-EQ.NS,FORTIS HEALTHCARE LIMITED,NSI,,India
68738,HMGRFOD.BO,HIMGIRI FOODS LTD.,BSE,,India
68740,SSFORMT.BO,S.S. Forgings & Engineering Limited,BSE,,India
68741,FORINTL.BO,FORTUNE INTERNATIONAL LTD.,BSE,,India
68752,LGBFORGE.BO,LGB FORGE LTD.,BSE,,India
68754,LANYARD.BO,LANYARD FOODS LTD.,BSE,,India
68756,HINDUJAFO.NS,Hinduja Foundries Limited,NSI,Auto Parts,India
68761,PHILCORP.BO,Kore Foods Limited,BSE,,India
68763,SHAHFOOD.BO,Shah Foods Limited,BSE,,India
68765,ADORFO.BO,Ador Fontech Ltd.,BSE,,India
68771,NHCFOODS.BO,NHC FOODS LTD.,BSE,,India
68778,SOURCENTRL.BO,SOURCE NATURAL FOODS & HERBAL,BSE,,India
68781,ADFFOODS.NS,ADF Foods Limited,NSI,Food - Major Diversified,India
68786,RKFORGE.NS,Ramkrishna Forgings Limited,NSI,Industrial Equipment Wholesale,India
68791,GUJFOIL.BO,Gujarat Foils Ltd.,BSE,,India
68793,METALFORGE-EQ.NS,METALYST FORGINGS INR10,NSI,,India
68794,TRANSFD.BO,TRANSGLOBE FOODS LTD.,BSE,,India
68798,SMFIL.BO,SMITHS & FOUNDERS (INDIA) LIMI,BSE,,India
68799,GOLDCOINHF.BO,GOLD COIN HEALTH FOODS LTD,BSE,,India
68803,LGBFORGE-EQ.NS,LGB FORGE LIMITED,NSI,,India
68806,HERITGFOOD.NS,Heritage Foods Limited,NSI,Food Wholesale,India
68808,KALYANIFRG-BE.NS,KALYANI FORGE INR10,NSI,,India
68820,SURFI.BO,Suryo Foods & Industries Ltd,BSE,,India
68821,METALFORGE.NS,Metalyst Forgings Limited,NSI,Metal Fabrication,India
68829,KMGMILK.BO,KMG MILK FOOD LTD.,BSE,,India
68839,MISHTANN.BO,Mishtann Foods Limited,BSE,,India
68841,MICROMT.BO,MICRO FORGE (INDIA) LTD.,BSE,,India
68846,MAHAANF.BO,Mahaan Foods Limited,BSE,,India
68848,KALYANIFRG-EQ.NS,KALYANI FORGE INR10,NSI,,India
68849,PFOCUS-EQ.NS,PRIME FOCUS LIMITED,NSI,,India
68852,SUPERFORGE.BO,SUPER FORGINGS & STEELS LTD.,BSE,,India
68857,PFOCUS.NS,Prime Focus Limited,NSI,Entertainment - Diversified,India
68860,RCLFOODS.BO,RCL FOODS LIMITED,BSE,,India
68861,FOCUSIRL.BO,FOCUS INDUSTRIAL RESOURCES LTD,BSE,,India
68867,UNJHAFOR.BO,Unjha Formulations Limited,BSE,,India
68870,KALYANIFRG.BO,KALYANI FORGE LTD.,BSE,,India
68879,RIVERDAL.BO,RIVERDALE FOODS LTD.,BSE,,India
68884,RELAXO-EQ.NS,RELAXO FOOTWEARS LIMITED,NSI,,India
68885,SFPIL.BO,SQUARE FOUR PROJECTS INDIA LIM,BSE,,India
68897,RELAXO.NS,Relaxo Footwears Limited,NSI,Textile - Apparel Footwear & Accessories,India
68904,SGFL.BO,SHREE GANESH FORGINGS LTD.,BSE,,India
68905,SITASHREE-EQ.NS,SITA SHREE FOOD PRODUCTS LIMITE,NSI,,India
68911,KOHINOOR-EQ.NS,KOHINOOR FOODS LIMITED,NSI,,India
68913,GRANDFONRY.BO,GRAND FOUNDRY LTD.,BSE,,India
68923,HIMALFD.BO,Himalchuli Food Products Limited,BSE,,India
68925,HERITGFOOD-EQ.NS,HERITAGE FOODS LTD INR10,NSI,,India
68927,HILTON.NS,Hilton Metal Forging Limited,NSI,Metal Fabrication,India
68928,KOHINOOR.NS,Kohinoor Foods Limited,NSI,Food - Major Diversified,India
68935,METALFORGE.BO,METALYST FORGINGS LIMITED,BSE,,India
68941,FORTISMLR.BO,FORTIS MALAR HOSPITALS LIMITED,BSE,,India
68946,VIMALOIL-EQ.NS,VIMAL OIL & FOOD INR10,NSI,,India
68954,TRATF.BO,TRANS TECHNO FOODS LTD.,BSE,,India
68958,MUNISFG.BO,MUNIS FORGE LTD.,BSE,,India
68969,KORE.BO,Kore Foods Limited,BSE,,India
68996,FORBESCO.BO,Forbes & Company Limited,BSE,,India
69003,MMFL-EQ.NS,MM FORGINGS LIMITED,NSI,,India
69011,TARAI.BO,Tarai Foods Ltd,BSE,,India
69027,LGBFORGE.NS,LGB Forge Limited,NSI,Industrial Equipment Wholesale,India
69044,IGC.BO,IGC Foils Limited,BSE,,India
69049,FOSECOIND.BO,FOSECO INDIA LTD.,BSE,,India
69052,SITASHREE-BE.NS,SITA SHREE FOOD PR INR10,NSI,,India
69061,PFOCUS.BO,Prime Focus Limited,BSE,,India
69063,VIMALOIL.NS,Vimal Oil & Foods Limited,NSI,Food - Major Diversified,India
69064,FOMEHOT.BO,Fomento Resorts & Hotels Limited,BSE,,India
69081,VINTAFD.BO,VINTAGE FOODS & INDUSTRIES LTD,BSE,,India
69087,RMIFOOD.BO,RMI FOODS LTD.,BSE,,India
69091,RKFORGE.BO,Ramkrishna Forgings Limited,BSE,,India
69093,SYNTHFO.BO,Synthiko Foils Ltd.,BSE,,India
69094,PRESTIG.BO,PRESTIGE FOODS LTD.,BSE,,India
69101,TEMPTFD.BO,TEMPTATION FOODS LTD.,BSE,,India
69102,KOHINOOR.BO,Kohinoor Foods Ltd.,BSE,,India
69105,SPARKFD.BO,SPARKLE FOODS LTD.,BSE,,India
69110,HERITGFOOD.BO,Heritage Foods Limited,BSE,,India
69112,SGFL-EQ.NS,SHREE GANESH FORG INR10,NSI,,India
69113,SGFL-BE.NS,SHREE GANESH FORG INR10,NSI,,India
69125,GANFNDR.BO,GANESH FOUNDRY & CASTINGS LTD.,BSE,,India
69130,FORFOOD.BO,FORTUNE FOODS LTD.,BSE,,India
69133,KALYANIFRG.NS,Kalyani Forge Limited,NSI,Auto Parts,India
69138,TECHFOR.BO,Techno Forge Limited,BSE,,India
69146,NIMBUSFOO.BO,Nimbus Foods Industries Ltd,BSE,,India
69371,FRL.NS,Future Enterprises Limited,NSI,,India
69385,GOAFRUT.BO,GOA FRUIT SPECIALITIES LTD.,BSE,,India
69397,FREDUN.BO,Fredun Pharmaceuticals Limited,BSE,,India
69458,FRLDVR.BO,FUTURE ENTERPRISES LTD,BSE,,India
69499,FRL-EQ.NS,FUTURE ENTERPRISES INR2,NSI,,India
69535,FRONTCAP.BO,FRONTIER CAPITAL LIMITED,BSE,,India
69598,TRICOMFRU.BO,TRICOM FRUIT PRODUCTS LIMITED,BSE,,India
69616,FRONTSP.BO,Frontier Springs Ltd.,BSE,,India
69642,SANGFROID.BO,Sang Froid Labs (India) Limite,BSE,,India
69724,FRONTSEC.BO,Frontline Securities Ltd.,BSE,,India
69755,FRONTFN.BO,FRONTLINE FINANCIAL SERVICES L,BSE,,India
69777,FRONTIER.BO,Frontier Informatics Limited,BSE,,India
69852,FRL4.BO,FRL4.BO,BSE,,India
69933,IPRU8895.BO,ICICI Prudential Mutual Fund,BSE,,India
69935,HFCL.NS,Himachal Futuristic Communications Limited,NSI,Communication Equipment,India
69936,FUTURSEC.BO,Futuristic Securities Limited,BSE,,India
69941,HFEFRD.BO,HDFC Mutual Fund,BSE,,India
69948,KTKSENSEX.BO,Kotak Mahindra Mutual Fund - Kotak Sensex ETF,BSE,,India
69950,SEOFIIGD.BO,SBI Mutual Fund,BSE,,India
69952,SEOFIGR.BO,SBI Mutual Fund,BSE,,India
69953,RCAPBULADD.BO,RELIANCE MUTUAL FUND - RELIANC,BSE,,India
69955,RELSENSEX.BO,Reliance Mutual Fund,BSE,,India
69956,HFEFBRD.BO,HDFC Mutual Fund,BSE,,India
69957,HRGESSRG2.BO,HDFC MUTUAL FUND - HDFC RAJIV,BSE,,India
69960,SEOFIDR.BO,SBI Mutual Fund,BSE,,India
69961,HFCL.BO,Himachal Futuristic Communications Ltd.,BSE,,India
69963,RCBFIICD.BO,Reliance Mutual Fund,BSE,,India
69965,SC2RD-MF.NS,SUNDARAM MUTUAL FU SEL SMALL CA,NSI,,India
69968,RCBFIIIAX.BO,Reliance Mutual Fund,BSE,,India
69970,SOUTHFUEL.BO,SOUTHERN FUEL LTD.,BSE,,India
69971,RCAPBULBDD.BO,RELIANCE MUTUAL FUND - RELIANC,BSE,,India
69975,IPRU2639.BO,ICICI Prudential Mutual Fund,BSE,,India
69979,IPRU2722.BO,ICICI Prudential Mutual Fund,BSE,,India
69981,UTINIFTETF.BO,UTI Mutual Fund,BSE,,India
69982,IPRU8937.BO,ICICI Prudential Mutual Fund,BSE,,India
69983,RCAPBUILBD.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
69984,IPRU8958.BO,ICICI Prudential Mutual Fund,BSE,,India
69985,KTKKIGFDD.BO,Kotak Mahindra Mutual Fund,BSE,,India
69988,IPRU8688.BO,ICICI PRUDENTIAL VALUE FUND SE,BSE,,India
69991,LICNFR2GP.BO,LIC MF RGESS FUND SR- 2 REG PL,BSE,,India
69992,IPRU8463.BO,ICICI PRUDENTIAL MUTUAL FUND -,BSE,,India
69999,RCBFIIBDD.BO,Reliance Mutual Fund,BSE,,India
70002,IPRU2366.BO,IPRU2366.BO,BSE,,India
70005,HDFCNIFETF.BO,HDFC Mutual Fund,BSE,,India
70006,SEOFIIDD.BO,SBI Mutual Fund,BSE,,India
70007,INIFTY.BO,ICICI PRUDENTIAL MUTUAL FUND -,BSE,,India
70008,SEOFIIDR.BO,SBI Mutual Fund,BSE,,India
70009,IPRU8969.BO,ICICI Prudential Mutual Fund,BSE,,India
70014,KOTAKNIFTY.BO,Kotak Mahindra Mutual Fund - Kotak Nifty ETF,BSE,,India
70018,IPRU2586.BO,IPRU2586.BO,BSE,,India
70020,LICNFR3G1.BO,LIC MF RGESS FUND SR-3-DRT PL,BSE,,India
70025,IPRU2511.BO,ICICI Prudential Mutual Fund,BSE,,India
70028,LICNFR2D1.BO,LIC MF RGESS FUND SR-2 DRT PL,BSE,,India
70033,SEOFIDD.BO,SBI Mutual Fund,BSE,,India
70041,IPRU2365.BO,ICICI Prudential Mutual Fund,BSE,,India
70045,IPRU2619.BO,ICICI Prudential Mutual Fund,BSE,,India
70046,IPRU2735.BO,ICICI Prudential Mutual Fund,BSE,,India
70052,IPRU8565.BO,ICICI Prudential Mutual Fund,BSE,,India
70054,UCALFUEL.NS,Ucal Fuel Systems Limited,NSI,Auto Parts,India
70055,IPRU8566.BO,IPRU8566.BO,BSE,,India
70056,IPRU2721.BO,ICICI Prudential Mutual Fund,BSE,,India
70060,IPRU8923.BO,ICICI Prudential Mutual Fund,BSE,,India
70062,HFEFDG.BO,HDFC Mutual Fund,BSE,,India
70067,RCAPBUILCG.BO,Reliance Mutual Fund,BSE,,India
70070,HNGSNGBEES.BO,GOLDMAN SACHS MUTUAL FUND,BSE,,India
70071,HDFCMFGETF.BO,HDFC MUTUAL FUND - HDFC GOLD E,BSE,,India
70072,IPRU8821.BO,ICICI Prudential Mutual Fund,BSE,,India
70075,RCLEDPLBDD.BO,RELIANCE MUTUAL FUND - RELIANC,BSE,,India
70077,IPRU8910.BO,ICICI Prudential Mutual Fund,BSE,,India
70081,KOTAKPSUBK.BO,Kotak Mahindra Mutual Fund - Kotak PSU Bank ETF,BSE,,India
70082,RCLEDPLADD.BO,RELIANCE MUTUAL FUND - RELIANC,BSE,,India
70084,IPRU2767.BO,ICICI Prudential Mutual Fund,BSE,,India
70090,KTKKIGFG.BO,Kotak Mahindra Mutual Fund,BSE,,India
70091,M50.BO,MOTILAL OSWAL MUTUAL FUND,BSE,,India
70094,HRGESSDG2.BO,HDFC MUTUAL FUND - HDFC RAJIV,BSE,,India
70100,IPRU2670.BO,ICICI Prudential Mutual Fund,BSE,,India
70101,RCBFIIIAG.BO,Reliance Mutual Fund,BSE,,India
70105,RCBFIICG.BO,Reliance Mutual Fund,BSE,,India
70107,IDBIGOLD.BO,IDBI MUTUAL FUND - IDBI GOLD E,BSE,,India
70109,RCAPBULBDG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70111,IPRU2693.BO,ICICI Prudential Mutual Fund,BSE,,India
70112,HFEFRG.BO,HDFC Mutual Fund,BSE,,India
70114,RCBFIIAG.BO,Reliance Mutual Fund,BSE,,India
70115,FUNWTRD.BO,FUNWORLD & TOURISM DEVELOPMENT,BSE,,India
70117,RCAPBULCDD.BO,Reliance Mutual Fund,BSE,,India
70120,IPRU2530.BO,ICICI Prudential Mutual Fund,BSE,,India
70121,RCAPBULADG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70122,IPRU8687.BO,ICICI PRUDENTIAL VALUE FUND SE,BSE,,India
70123,RCBFIIADD.BO,Reliance Mutual Fund,BSE,,India
70124,RCLENDPLAD.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70128,IPRU2598.BO,ICICI Prudential Mutual Fund,BSE,,India
70132,UTRGESSRGR-MF.NS,UTI MUTUAL FUND RGSS RET GROWTH,NSI,,India
70137,IPRU2708.BO,ICICI Prudential Mutual Fund,BSE,,India
70140,IPRU2263.BO,ICICI PRUDENTIAL MUTUAL FUND -,BSE,,India
70141,HFEFBDD.BO,HDFC Mutual Fund,BSE,,India
70145,RCBFIIAD.BO,Reliance Mutual Fund,BSE,,India
70146,IPRU8800.BO,ICICI Prudential Mutual Fund,BSE,,India
70155,LICNFR3D1.BO,LIC MF RGESS FUND SR-3 DRT PL-,BSE,,India
70156,IPRU8793.BO,ICICI Prudential Mutual Fund,BSE,,India
70157,IPRU8628.BO,ICICI PRUDENTIAL GROWTH FUND S,BSE,,India
70158,IPRU2591.BO,ICICI Prudential Mutual Fund,BSE,,India
70171,UTISENSETF.BO,UTI Mutual Fund,BSE,,India
70172,KOTAKNIFTY2.BO,KOTAKNIFTY2.BO,BSE,,India
70176,RCAPBUILBG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70177,KOTAKGOLD.BO,Kotak Mahindra Mutual Fund - Kotak Gold ETF,BSE,,India
70184,FRLDVR-EQ.NS,FUTURE ENTERPRISES INR2 'B' (BO,NSI,,India
70190,RCBFIIBDG.BO,Reliance Mutual Fund,BSE,,India
70192,FUTURAPOLY.BO,FUTURA POLYESTERS LTD.,BSE,,India
70195,RCBFIICDG.BO,Reliance Mutual Fund,BSE,,India
70196,HRGESSRG2-MF.NS,HDFC MUTUAL FUND HDFC-RAJ GANDH,NSI,,India
70199,IPRU2428.BO,ICICI PRUDENTIAL GROWTH FUND S,BSE,,India
70202,RCBFIICDD.BO,Reliance Mutual Fund,BSE,,India
70205,HFEFDD.BO,HDFC Mutual Fund,BSE,,India
70206,SXETF.BO,HDFC Mutual Fund,BSE,,India
70207,RCLEDPLBDG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70210,IPRU8711.BO,ICICI Prudential Mutual Fund,BSE,,India
70211,UCALFUEL.BO,Ucal Fuel Systems Ltd.,BSE,,India
70212,FUNNY.BO,Funny Software Limited,BSE,,India
70215,RCBFIIIAD.BO,Reliance Mutual Fund,BSE,,India
70232,IPRU8841.BO,ICICI Prudential Mutual Fund,BSE,,India
70235,LICNETFSEN.BO,LIC MF EXCHNG TRADED FUND-SENS,BSE,,India
70238,KTKKIGFGD.BO,Kotak Mahindra Mutual Fund,BSE,,India
70239,IPRU8917.BO,ICICI Prudential Mutual Fund,BSE,,India
70240,RCBFIIADG.BO,Reliance Mutual Fund,BSE,,India
70245,RCAPBUILAG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70246,RCBFIIIAZ.BO,Reliance Mutual Fund,BSE,,India
70248,LICNETFN50.BO,LIC MF EXHGE TRADED FUND-NIFTY,BSE,,India
70253,RCLEDPLADG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70254,RELNIFTY-EQ.NS,RELIANCE MUTUAL FD R NIFTY DIVI,NSI,,India
70261,RELNIFTY.BO,RELIANCE MUTUAL FUND - R SHARE,BSE,,India
70262,SEOFIGD.BO,SBI Mutual Fund,BSE,,India
70263,KTKKIGFD.BO,Kotak Mahindra Mutual Fund,BSE,,India
70265,RCAPBUILCD.BO,Reliance Mutual Fund,BSE,,India
70267,SURFUNC.BO,SURYA FUN CITY LTD.,BSE,,India
70269,RCLENDPLAG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70270,IPRU2715.BO,ICICI Prudential Mutual Fund,BSE,,India
70271,UTCPOSRGR1-MF.NS,UTI MUTUAL FUND CAP PRO OR IV-I,NSI,,India
70276,RD366D38RG-MF.NS,SBI MUTUAL FUND DEBT 366D 38 RE,NSI,,India
70277,RCLENDPLBG.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70281,IPRU8938.BO,ICICI Prudential Mutual Fund,BSE,,India
70282,HCPO36MSRG-MF.NS,HDFC MUTUAL FUND CAP PRO 36M RE,NSI,,India
70283,GARGFUR.BO,Garg Furnace Ltd,BSE,,India
70289,SMCSRIIIRD-MF.NS,SUNDARAM MUTUAL FU MICROCAP III,NSI,,India
70291,M100.BO,MOTILAL OSWAL MUTUAL FUND - MO,BSE,,India
70295,RCLENDPLBD.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70297,IPRU8730.BO,ICICI Prudential Mutual Fund,BSE,,India
70300,IPRU2401.BO,ICICI PRUDENTIAL GROWTH FUND S,BSE,,India
70301,RCBFIIBG.BO,Reliance Mutual Fund,BSE,,India
70306,IPRU2262.BO,ICICI PRUDENTIAL MUTUAL FUND -,BSE,,India
70307,LICNFR3G.BO,LIC MF RGESS FUND SR-3-REG PL,BSE,,India
70321,HFEFBDG.BO,HDFC Mutual Fund,BSE,,India
70329,IPRU8968.BO,ICICI Prudential Mutual Fund,BSE,,India
70332,LICNFR2G1.BO,LIC MF RGESS FUND SR-2 DRT PLN,BSE,,India
70338,IPRU8788.BO,ICICI Prudential Mutual Fund,BSE,,India
70341,HCPO36MORG-MF.NS,HDFC MUTUAL FUND SR I-36M OCT 2,NSI,,India
70345,FRLDVR.NS,FUTURE ENTERPRISES INR2 'B' (BO,NSI,,India
70351,SEASONF.BO,Seasons Furnishings Ltd,BSE,,India
70352,IPRU8842.BO,ICICI Prudential Mutual Fund,BSE,,India
70355,HRGESSRD2.BO,HDFC MUTUAL FUND - HDFC RAJIV,BSE,,India
70357,IPRU2640.BO,ICICI Prudential Mutual Fund,BSE,,India
70361,IPRU2488.BO,ICICI PRUDENTIAL VALUE FUND SE,BSE,,India
70362,RCAPBUILAD.BO,RELIANCE MUTUAL FUND- RELIANCE,BSE,,India
70364,LICNFR2DP.BO,LIC MF RGESS FUND SR-2 REG PL,BSE,,India
70365,FRL6.BO,FRL6.BO,BSE,,India
70366,HRGESSDD2.BO,HDFC MUTUAL FUND - HDFC RAJIV,BSE,,India
70367,IPRU2755.BO,ICICI Prudential Mutual Fund,BSE,,India
70369,IPRU2626.BO,IPRU2626.BO,BSE,,India
70371,RELCNX100.BO,RELIANCE MUTUAL FUND - R SHARE,BSE,,India
70374,HFEFBRG.BO,HDFC Mutual Fund,BSE,,India
70375,IPRU8828.BO,ICICI Prudential Mutual Fund,BSE,,India
70376,ISENSEX-EQ.NS,ICICI PRUDENTIAL A ICICI PRUDEN,NSI,,India
70378,FUTSOL.BO,FUTURISTIC SOLUTIONS LTD.,BSE,,India
70379,SEOFIIGR.BO,SBI Mutual Fund,BSE,,India
70381,IPRU2487.BO,ICICI PRUDENTIAL VALUE FUND SE,BSE,,India
70382,IPRU8601.BO,ICICI PRUDENTIAL GROWTH FUND S,BSE,,India
70385,RCBFIIBD.BO,Reliance Mutual Fund,BSE,,India
70386,RCAPBULCDG.BO,Reliance Mutual Fund,BSE,,India
70387,IPRU8462.BO,ICICI PRUDENTIAL MUTUAL FUND -,BSE,,India
70389,IPRU8957.BO,ICICI Prudential Mutual Fund,BSE,,India
70392,IPRU8872.BO,ICICI Prudential Mutual Fund,BSE,,India
70393,LICNFR3D.BO,LIC MF RGESS SR-3 RG PLN-DVD P,BSE,,India
70455,IGL.NS,Indraprastha Gas Limited,NSI,Gas Utilities,India
70463,GABRIEL.NS,Gabriel India Limited,NSI,Auto Parts,India
70484,GAYATRI.BO,Gayatri Sugars Ltd.,BSE,,India
70485,GARWAMAR.BO,Garware Marine Industries Ltd.,BSE,,India
70486,GARNETINT.BO,Garnet International Limited,BSE,,India
70487,GARNET.BO,Garnet Construction Ltd.,BSE,,India
70489,GANGOTRI.BO,"Gangotri Iron & Steel Co., Ltd.",BSE,,India
70492,GALLISPAT.NS,Gallantt Ispat Limited,NSI,Steel & Iron,India
70494,GABRIEL.BO,Gabriel India Limited,BSE,,India
70501,GMLM.BO,Gaurav Mercantile Limited,BSE,,India
70502,GATI.NS,Gati Limited,NSI,Air Delivery & Freight Services,India
70504,GAJANANSEC.BO,GAJANAN SECURITIES SERVICES LT,BSE,,India
70505,GUJRATGAS.BO,Gujarat Gas Company Limited,BSE,,India
70506,GANGAPHARM.BO,Ganga Pharmaceuticals Limited,BSE,,India
70509,GUJGASLTD-EQ.NS,GUJARAT GAS LIMITE INR10 NEW,NSI,,India
70510,GUJGASLTD.NS,GUJARAT GAS LIMITE INR10 NEW,NSI,,India
70513,GAMMNINFRA.BO,GAMMON INFRASTRUCTURE PROJECTS,BSE,,India
70517,GANESHHOUC.BO,GANESH HOUSING CORPORATION LTD,BSE,,India
70520,GARDENSIL.NS,Garden Silks Mills Ltd.,NSI,,India
70524,GAMMONIND.BO,Gammon India Limited,BSE,,India
70529,GAIL-EQ.NS,GAIL (INDIA) LIMITED,NSI,,India
